"scan_number","date","beacon1","channel1","beacon2","channel2","beacon3","channel3","beacon4","channel4","beacon5","channel5","beacon6","channel6","beacon7","channel7","beacon8","channel8","beacon9","channel9","beacon10","channel10","beacon11","channel11","beacon12","channel12","beacon13","channel13","beacon14","channel14","beacon15","channel15","beacon16","channel16","beacon17","channel17","beacon18","channel18","beacon19","channel19","beacon20","channel20","location"
"612","2023-04-12 14:20:37","0","0","-97","38","-76","38","-96","37","0","0","0","0","0","0","0","0","0","0","-87","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"613","2023-04-12 14:20:43","0","0","-96","37","-84","38","-97","37","0","0","0","0","0","0","0","0","0","0","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"614","2023-04-12 14:20:49","-99","37","-93","37","-89","38","-93","37","0","0","0","0","0","0","0","0","0","0","-86","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"615","2023-04-12 14:20:55","0","0","-93","37","-87","38","-93","38","0","0","0","0","0","0","-101","37","-96","38","-87","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"616","2023-04-12 14:21:01","-99","38","-96","38","-76","38","-100","38","0","0","0","0","0","0","0","0","-100","37","-85","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"617","2023-04-12 14:21:07","-103","38","-94","37","-74","38","-95","37","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"618","2023-04-12 14:21:13","0","0","-102","38","-80","38","-92","37","0","0","0","0","0","0","-97","38","-98","38","-88","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"619","2023-04-12 14:21:19","0","0","-99","38","-79","38","-93","38","0","0","0","0","0","0","0","0","0","0","-92","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"620","2023-04-12 14:21:25","-101","38","-93","37","-78","38","-94","37","0","0","0","0","0","0","0","0","0","0","-87","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l2"
"621","2023-04-12 14:21:53","0","0","-97","38","-80","37","-96","37","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"622","2023-04-12 14:21:59","-98","38","-98","38","-86","38","-95","37","0","0","0","0","0","0","0","0","0","0","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"623","2023-04-12 14:22:05","0","0","-98","37","-87","38","-93","37","0","0","0","0","0","0","0","0","-96","38","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"624","2023-04-12 14:22:11","-96","38","-96","37","-91","37","-96","38","0","0","0","0","0","0","0","0","0","0","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"625","2023-04-12 14:22:17","-96","37","-93","38","-92","37","-100","38","0","0","0","0","0","0","0","0","0","0","-93","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"626","2023-04-12 14:22:23","0","0","-97","38","-84","37","-88","38","0","0","0","0","0","0","0","0","-101","38","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"627","2023-04-12 14:22:29","-100","37","-94","37","-81","37","-91","38","0","0","0","0","0","0","0","0","0","0","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"628","2023-04-12 14:22:35","0","0","-95","38","-84","37","-98","37","0","0","0","0","0","0","0","0","-98","38","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"629","2023-04-12 14:22:41","0","0","-93","37","-93","37","-92","37","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"630","2023-04-12 14:22:47","-97","37","-94","37","-81","37","-100","38","0","0","0","0","0","0","0","0","-99","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"631","2023-04-12 14:22:53","-99","38","-95","37","-83","38","-91","38","0","0","0","0","0","0","0","0","-100","37","-86","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"632","2023-04-12 14:22:59","-99","37","-88","37","-82","37","-98","37","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"633","2023-04-12 14:23:05","0","0","-97","37","-82","37","-99","37","0","0","0","0","0","0","0","0","-97","38","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"634","2023-04-12 14:23:11","0","0","-95","37","-92","37","-92","38","0","0","0","0","0","0","0","0","-102","38","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"635","2023-04-12 14:23:17","-93","37","-102","37","-78","37","-89","37","0","0","0","0","0","0","0","0","-100","38","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"636","2023-04-12 14:23:23","0","0","-97","38","-83","37","-87","38","0","0","0","0","0","0","0","0","-101","37","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"637","2023-04-12 14:23:29","-102","38","-95","37","-82","37","-88","38","0","0","0","0","0","0","0","0","-98","37","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"638","2023-04-12 14:23:35","0","0","-92","37","-79","39","-95","37","0","0","0","0","0","0","0","0","-100","37","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"639","2023-04-12 14:23:41","-97","38","-98","37","-84","37","-89","38","0","0","0","0","0","0","0","0","0","0","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"640","2023-04-12 14:23:47","0","0","-98","37","-80","37","-94","38","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l3"
"641","2023-04-12 14:24:15","-95","38","-95","37","-82","39","-88","37","0","0","0","0","0","0","-99","37","0","0","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"642","2023-04-12 14:24:21","-99","38","-95","37","-80","39","-92","37","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"643","2023-04-12 14:24:27","-97","38","-97","37","-84","37","-81","37","0","0","0","0","0","0","-97","38","-101","37","-84","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"644","2023-04-12 14:24:33","-99","37","-95","38","-89","37","-95","37","0","0","0","0","0","0","0","0","-101","37","-83","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"645","2023-04-12 14:24:39","-98","38","-94","37","-80","37","-87","37","0","0","0","0","0","0","-98","38","-101","37","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"646","2023-04-12 14:24:45","-96","37","-99","37","-93","37","-87","37","0","0","0","0","0","0","0","0","0","0","-83","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"647","2023-04-12 14:24:51","-100","37","-93","37","-85","37","-89","37","0","0","0","0","0","0","-98","38","-97","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"648","2023-04-12 14:24:57","-96","37","-96","38","-87","37","-95","37","0","0","0","0","0","0","0","0","-100","38","-80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"649","2023-04-12 14:25:03","-91","38","-90","37","-81","38","-97","37","0","0","0","0","0","0","-99","38","-99","38","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"650","2023-04-12 14:25:09","-99","38","-97","38","-78","37","-85","37","0","0","0","0","0","0","-97","37","0","0","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"651","2023-04-12 14:25:15","-95","37","-95","37","-81","37","-82","37","0","0","0","0","0","0","0","0","-101","37","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"652","2023-04-12 14:25:21","-94","37","-96","38","-80","37","-86","37","0","0","0","0","0","0","0","0","0","0","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"653","2023-04-12 14:25:27","-94","38","-98","38","-88","37","-90","37","0","0","0","0","0","0","0","0","-99","38","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"654","2023-04-12 14:25:33","-97","38","-95","37","-82","37","-93","37","0","0","0","0","0","0","-102","38","-98","38","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"655","2023-04-12 14:25:39","-91","38","-98","37","-79","37","-93","37","0","0","0","0","0","0","-97","38","-103","38","-86","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"656","2023-04-12 14:25:45","-98","38","-99","38","-80","37","-85","38","0","0","0","0","0","0","-101","38","0","0","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"657","2023-04-12 14:25:51","-98","37","-98","37","-94","37","-82","37","0","0","0","0","0","0","-99","38","-100","37","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"658","2023-04-12 14:25:57","-96","37","-97","37","-90","37","-84","37","0","0","0","0","0","0","-99","37","-99","38","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"659","2023-04-12 14:26:03","-97","38","-93","37","-88","39","-97","37","0","0","0","0","0","0","-99","38","0","0","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"660","2023-04-12 14:26:09","-97","38","-100","38","-86","37","-89","37","0","0","0","0","0","0","-97","37","-97","38","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","l4"
"661","2023-04-12 14:38:48","0","0","0","0","0","0","-99","37","-99","38","-86","38","-86","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"662","2023-04-12 14:38:54","0","0","0","0","0","0","-96","37","-96","38","-81","39","-86","37","-84","38","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"663","2023-04-12 14:39:00","0","0","0","0","0","0","0","0","-91","37","-77","39","-83","37","-92","37","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"664","2023-04-12 14:39:06","0","0","0","0","0","0","-95","38","-93","37","-83","37","-89","37","-90","37","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"665","2023-04-12 14:39:12","0","0","0","0","0","0","-96","37","-99","37","-80","39","-83","37","-84","39","-90","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"666","2023-04-12 14:39:18","0","0","0","0","0","0","-97","38","-96","37","-78","39","-88","37","-85","39","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"667","2023-04-12 14:39:24","0","0","0","0","0","0","0","0","-93","38","-82","38","-93","37","-87","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"668","2023-04-12 14:39:30","0","0","0","0","0","0","0","0","-91","38","-86","39","-91","38","-86","38","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"669","2023-04-12 14:39:36","0","0","0","0","0","0","-97","37","-94","37","-80","39","-90","37","-87","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"670","2023-04-12 14:39:42","0","0","0","0","0","0","-96","37","-89","37","-90","37","-90","37","-89","37","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"671","2023-04-12 14:39:48","0","0","0","0","0","0","-103","37","-96","38","-81","38","-87","37","-91","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"672","2023-04-12 14:39:54","0","0","0","0","0","0","-97","37","-98","37","-75","37","-90","37","-85","38","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"673","2023-04-12 14:40:00","0","0","0","0","0","0","-95","37","-91","37","-90","37","-87","37","-86","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"674","2023-04-12 14:40:06","0","0","0","0","0","0","-101","37","-92","38","-83","39","-91","38","-91","37","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"675","2023-04-12 14:40:12","0","0","0","0","0","0","-96","37","-94","38","-77","39","-89","37","-94","38","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"676","2023-04-12 14:40:18","0","0","0","0","0","0","0","0","-93","38","-80","37","-97","37","-89","38","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"677","2023-04-12 14:40:24","0","0","0","0","0","0","0","0","-102","37","-71","37","-89","37","-85","38","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"678","2023-04-12 14:40:30","0","0","0","0","0","0","0","0","-98","37","-69","39","-93","37","-84","39","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"679","2023-04-12 14:40:36","0","0","0","0","0","0","-101","37","-99","37","-101","37","-89","37","-83","38","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"680","2023-04-12 14:40:42","0","0","0","0","0","0","-97","37","-105","37","-82","37","-96","37","-96","38","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s1"
"681","2023-04-12 14:41:10","0","0","0","0","0","0","-95","37","-93","37","-86","37","-85","39","-96","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"682","2023-04-12 14:41:16","0","0","0","0","0","0","-98","37","-97","38","-88","38","-83","37","-86","37","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"683","2023-04-12 14:41:22","0","0","0","0","0","0","-98","37","-92","37","-95","38","-84","37","-82","38","-97","37","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"684","2023-04-12 14:41:28","0","0","0","0","-97","38","-98","38","-95","38","-87","38","-85","37","-88","37","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"685","2023-04-12 14:41:34","0","0","0","0","0","0","-94","38","-97","37","-85","38","-81","37","-91","37","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"686","2023-04-12 14:41:40","0","0","0","0","0","0","-94","37","-97","38","-94","38","-90","37","-88","38","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"687","2023-04-12 14:41:46","0","0","0","0","0","0","-96","38","-96","37","-86","39","-92","37","-94","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"688","2023-04-12 14:41:52","0","0","0","0","0","0","-94","38","-93","37","-88","38","-83","37","-87","37","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"689","2023-04-12 14:41:58","0","0","0","0","0","0","-97","37","-95","37","-81","38","-89","37","-91","37","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"690","2023-04-12 14:42:04","0","0","0","0","0","0","0","0","-97","38","-81","39","-90","37","-96","37","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"691","2023-04-12 14:42:11","0","0","0","0","0","0","-96","38","-94","37","-85","38","-97","38","-94","38","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"692","2023-04-12 14:42:16","0","0","0","0","0","0","-96","37","-100","38","-79","38","-94","37","-84","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"693","2023-04-12 14:42:22","0","0","0","0","0","0","-98","38","-97","37","-87","37","-96","37","-86","37","-89","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
"694","2023-04-12 14:42:28","0","0","0","0","0","0","0","0","-95","37","-81","37","-85","37","-89","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s2"
